"category","product_name","brand","price","stock","origin","general_description","shipping_infor","guarantee_details","image_url","Matierial","Style"
"Kính mát","Bolon Eyewear - Sunglasses - BL8118","Bolon","3,184,000VND","198","Pháp","Bolon Eyewear, thương hiệu kính cao cấp từ Pháp, được biết đến với sự hòa quyện giữa thẩm mỹ thời trang và chất lượng đỉnh cao. Với bề dày lịch sử, mỗi sản phẩm của thương hiệu mắt kính Bolon đều mang dấu ấn tinh xảo, đón đầu xu hướng và phù hợp với nhiều cá tính khác nhau. Gọng kính BT1610 là một đại diện xuất sắc, mang đến vẻ đẹp sang trọng và sự thoải mái tối ưu cho người sử dụng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/t_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_phi_cong__4__e6318a4e25b44005827baf242d28c148_master.jpg","Kim loại","Oval"
"Kính mát","Bolon Eyewear - Sunglasses - BV1022","Bolon","4,464,000VND","151","Pháp","Bolon Eyewear, thương hiệu kính cao cấp từ Pháp, được biết đến với sự hòa quyện giữa thẩm mỹ thời trang và chất lượng đỉnh cao. Với bề dày lịch sử, mỗi sản phẩm của thương hiệu mắt kính Bolon đều mang dấu ấn tinh xảo, đón đầu xu hướng và phù hợp với nhiều cá tính khác nhau. Gọng kính BT1610 là một đại diện xuất sắc, mang đến vẻ đẹp sang trọng và sự thoải mái tối ưu cho người sử dụng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_phi_cong__11__c428229a82224b5a90e574a1cc288311_master.jpg","Titan","Oval"
"Kính mát","Bolon Eyewear - Sunglasses - BV1025","Bolon","4,064,000VND","110","Pháp","Bolon Eyewear, thương hiệu kính cao cấp từ Pháp, được biết đến với sự hòa quyện giữa thẩm mỹ thời trang và chất lượng đỉnh cao. Với bề dày lịch sử, mỗi sản phẩm của thương hiệu mắt kính Bolon đều mang dấu ấn tinh xảo, đón đầu xu hướng và phù hợp với nhiều cá tính khác nhau. Gọng kính BT1610 là một đại diện xuất sắc, mang đến vẻ đẹp sang trọng và sự thoải mái tối ưu cho người sử dụng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/t_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_phi_cong__4__47895f4fcdd040bb88713271a1012d25_master.jpg","Titan","Oval"
"Kính mát","Bolon Eyewear - Sunglasses - BX3003","Bolon","3,184,000VND","141","Pháp","Bolon Eyewear, thương hiệu kính cao cấp từ Pháp, được biết đến với sự hòa quyện giữa thẩm mỹ thời trang và chất lượng đỉnh cao. Với bề dày lịch sử, mỗi sản phẩm của thương hiệu mắt kính Bolon đều mang dấu ấn tinh xảo, đón đầu xu hướng và phù hợp với nhiều cá tính khác nhau. Gọng kính BT1610 là một đại diện xuất sắc, mang đến vẻ đẹp sang trọng và sự thoải mái tối ưu cho người sử dụng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/m_t_th_i_trang__k_nh_m_t_nam_n__unisex__k_nh_r_m__ki_u_d_ng_m_t_m_o-11_a0d1cea5b0134bc6b268603714b412af_master.jpg","Nhựa","Mắt mèo"
"Kính mát","Bolon Eyewear - Sunglasses - BX5001","Bolon","3,184,000VND","118","Pháp","Bolon Eyewear, thương hiệu kính cao cấp từ Pháp, được biết đến với sự hòa quyện giữa thẩm mỹ thời trang và chất lượng đỉnh cao. Với bề dày lịch sử, mỗi sản phẩm của thương hiệu mắt kính Bolon đều mang dấu ấn tinh xảo, đón đầu xu hướng và phù hợp với nhiều cá tính khác nhau. Gọng kính BT1610 là một đại diện xuất sắc, mang đến vẻ đẹp sang trọng và sự thoải mái tối ưu cho người sử dụng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong___3__e2ac4511c12a443fa119f204794efc32_master.jpg","Nhựa","Vuông"
"Kính mát","Bolon Eyewear - Sunglasses - BX5002","Bolon","2,544,000VND","169","Pháp","Bolon Eyewear, thương hiệu kính cao cấp từ Pháp, được biết đến với sự hòa quyện giữa thẩm mỹ thời trang và chất lượng đỉnh cao. Với bề dày lịch sử, mỗi sản phẩm của thương hiệu mắt kính Bolon đều mang dấu ấn tinh xảo, đón đầu xu hướng và phù hợp với nhiều cá tính khác nhau. Gọng kính BT1610 là một đại diện xuất sắc, mang đến vẻ đẹp sang trọng và sự thoải mái tối ưu cho người sử dụng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__4__40612d1d1676402bbad9bd10e01ddd8e_master.jpg","Nhựa","Vuông"
"Kính mát","Bolon Eyewear - Sunglasses - BX5008","Bolon","3,344,000VND","164","Pháp","Bolon Eyewear, thương hiệu kính cao cấp từ Pháp, được biết đến với sự hòa quyện giữa thẩm mỹ thời trang và chất lượng đỉnh cao. Với bề dày lịch sử, mỗi sản phẩm của thương hiệu mắt kính Bolon đều mang dấu ấn tinh xảo, đón đầu xu hướng và phù hợp với nhiều cá tính khác nhau. Gọng kính BT1610 là một đại diện xuất sắc, mang đến vẻ đẹp sang trọng và sự thoải mái tối ưu cho người sử dụng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/at_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_mat_meo__4__d72d5a98373b42fd96876cd1ac0145a6_master.jpg","Nhựa","Mắt mèo"
"Kính mát","Bolon Eyewear - Sunglasses - BX7002","Bolon","3,344,000VND","113","Pháp","Bolon Eyewear, thương hiệu kính cao cấp từ Pháp, được biết đến với sự hòa quyện giữa thẩm mỹ thời trang và chất lượng đỉnh cao. Với bề dày lịch sử, mỗi sản phẩm của thương hiệu mắt kính Bolon đều mang dấu ấn tinh xảo, đón đầu xu hướng và phù hợp với nhiều cá tính khác nhau. Gọng kính BT1610 là một đại diện xuất sắc, mang đến vẻ đẹp sang trọng và sự thoải mái tối ưu cho người sử dụng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://cdn.hstatic.net/products/1000096196/k_nh_m_t_bolon_nam_n__bx7002-12_86a9a8e9b17942bd988e1fbca0f9d5fe_master.jpg","Titan","Mắt mèo"
"Kính mát","Boss Eyewear - Sunglasses - BOSS1090/S","Boss","5,520,000VND","193","Đức","Là một thương hiệu mắt kính cao cấp đến từ Đức, Boss Eyewear luôn khẳng định vị thế bằng những thiết kế tinh xảo và chất lượng vượt trội. Mỗi chiếc kính đều là sự kết hợp hài hòa giữa phong cách cổ điển và nét hiện đại, mang lại vẻ ngoài lịch lãm, sang trọng cho người đeo. ","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://cdn.hstatic.net/products/1000096196/k_nh_m_t_hugo_boss_nam_n__boss1090__3__181c0c8a6ef14a4ebc86330d2d792338_master.jpg","Kim loại","Oval"
"Kính mát","Boss Eyewear - Sunglasses - BOSS1612FSK","Boss","6,720,000VND","184","Đức","Là một thương hiệu mắt kính cao cấp đến từ Đức, Boss Eyewear luôn khẳng định vị thế bằng những thiết kế tinh xảo và chất lượng vượt trội. Mỗi chiếc kính đều là sự kết hợp hài hòa giữa phong cách cổ điển và nét hiện đại, mang lại vẻ ngoài lịch lãm, sang trọng cho người đeo. ","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/t_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_phi_cong__3__bf799d210fee4cb6ac34d6776d065050_master.jpg","Kim loại","Oval"
"Kính mát","Boss Eyewear - Sunglasses - BOSS1619FS","Boss","7,920,000VND","157","Đức","Là một thương hiệu mắt kính cao cấp đến từ Đức, Boss Eyewear luôn khẳng định vị thế bằng những thiết kế tinh xảo và chất lượng vượt trội. Mỗi chiếc kính đều là sự kết hợp hài hòa giữa phong cách cổ điển và nét hiện đại, mang lại vẻ ngoài lịch lãm, sang trọng cho người đeo. ","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__3__bb01e59288fc4635a5b1b3b6edf04ed6_master.jpg","Kim loại","Vuông"
"Kính mát","Burberry Eyewear - Sunglasses -  0BE4402U","Burberry","4,864,000VND","181","Anh","Mắt kính burberry hướng đến các tầng lớp thượng lưu mang phong cách quý phái, quyền lực của xã hội. Dù ra mắt đã lâu nhưng Burberry vẫn giữ được chất riêng của mình trên từng sản phẩm lịch lãm và toát lên vẻ lạnh lùng độc đáo","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng + Shady tặng Gói bảo hành chính hãng thêm 6 tháng. Tổng thời gian bảo hành lên đến 18 tháng","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__3__50aef93569e24ba49250277053f405b3_master.jpg","Nhựa","Vuông"
"Kính mát","Coach Eyewear - Sunglasses - 0HC7168","Coach","3,424,000VND","162","Mỹ","Coach là thương hiệu thời trang cao cấp đến từ Mỹ, nổi bật với phong cách thanh lịch, hiện đại và tính ứng dụng cao. Các thiết kế của Coach chú trọng vào chất liệu cao cấp, đường nét tinh tế và sự chỉn chu trong từng chi tiết. Mỗi sản phẩm Coach mang đến cảm giác sang trọng nhẹ nhàng, phù hợp với phong cách sống năng động và tự tin.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng + Shady tặng Gói bảo hành chính hãng thêm 6 tháng. Tổng thời gian bảo hành lên đến 18 tháng.","https://product.hstatic.net/1000096196/product/_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_luc_giac___4__16ab45e72c1343b3bc1586533d3153a1_master.jpg","Kim loại","Tròn"
"Kính mát","Coach Eyewear - Sunglasses - 0HC7175","Coach","3,648,000VND","193","Mỹ","Coach là thương hiệu thời trang cao cấp đến từ Mỹ, nổi bật với phong cách thanh lịch, hiện đại và tính ứng dụng cao. Các thiết kế của Coach chú trọng vào chất liệu cao cấp, đường nét tinh tế và sự chỉn chu trong từng chi tiết. Mỗi sản phẩm Coach mang đến cảm giác sang trọng nhẹ nhàng, phù hợp với phong cách sống năng động và tự tin.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng + Shady tặng Gói bảo hành chính hãng thêm 6 tháng. Tổng thời gian bảo hành lên đến 18 tháng.","https://product.hstatic.net/1000096196/product/t_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_luc_giac__2__9b11b0297d48416d9587db55f53154fc_master.png","Kim loại","Tròn"
"Kính mát","Coach Eyewear - Sunglasses - 0HC8408F","Coach","3,664,000VND","182","Mỹ","Coach là thương hiệu thời trang cao cấp đến từ Mỹ, nổi bật với phong cách thanh lịch, hiện đại và tính ứng dụng cao. Các thiết kế của Coach chú trọng vào chất liệu cao cấp, đường nét tinh tế và sự chỉn chu trong từng chi tiết. Mỗi sản phẩm Coach mang đến cảm giác sang trọng nhẹ nhàng, phù hợp với phong cách sống năng động và tự tin.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng + Shady tặng Gói bảo hành chính hãng thêm 6 tháng. Tổng thời gian bảo hành lên đến 18 tháng.","https://product.hstatic.net/1000096196/product/at_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_mat_meo__3__81613e87eb844cfb8a2952ba7ee6f5a5_master.jpg","Nhựa","Mắt mèo"
"Kính mát","Coach Eyewear - Sunglasses - 0HC8411U","Coach","3,664,000VND","169","Mỹ","Coach là thương hiệu thời trang cao cấp đến từ Mỹ, nổi bật với phong cách thanh lịch, hiện đại và tính ứng dụng cao. Các thiết kế của Coach chú trọng vào chất liệu cao cấp, đường nét tinh tế và sự chỉn chu trong từng chi tiết. Mỗi sản phẩm Coach mang đến cảm giác sang trọng nhẹ nhàng, phù hợp với phong cách sống năng động và tự tin.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng + Shady tặng Gói bảo hành chính hãng thêm 6 tháng. Tổng thời gian bảo hành lên đến 18 tháng.","https://cdn.hstatic.net/products/1000096196/k_nh_m_t_coach_nam_n__0hc8411u__3__ae1e91efc68241b084b19930dcc199af_master.jpg","Nhựa","Vuông"
"Kính mát","Coach Eyewear - Sunglasses - 0HC8414BD","Coach","3,264,000VND","183","Mỹ","Coach là thương hiệu thời trang cao cấp đến từ Mỹ, nổi bật với phong cách thanh lịch, hiện đại và tính ứng dụng cao. Các thiết kế của Coach chú trọng vào chất liệu cao cấp, đường nét tinh tế và sự chỉn chu trong từng chi tiết. Mỗi sản phẩm Coach mang đến cảm giác sang trọng nhẹ nhàng, phù hợp với phong cách sống năng động và tự tin.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng + Shady tặng Gói bảo hành chính hãng thêm 6 tháng. Tổng thời gian bảo hành lên đến 18 tháng.","https://cdn.hstatic.net/products/1000096196/k_nh_m_t_coach_n__0hc8414bd__3__3263b7fbc35849cc9088ecb111390be0_master.jpg","Nhựa","Mắt mèo"
"Kính mát","Coach Eyewear - Sunglasses - 0HC8418U","Coach","4,048,000VND","193","Mỹ","Coach là thương hiệu thời trang cao cấp đến từ Mỹ, nổi bật với phong cách thanh lịch, hiện đại và tính ứng dụng cao. Các thiết kế của Coach chú trọng vào chất liệu cao cấp, đường nét tinh tế và sự chỉn chu trong từng chi tiết. Mỗi sản phẩm Coach mang đến cảm giác sang trọng nhẹ nhàng, phù hợp với phong cách sống năng động và tự tin.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng + Shady tặng Gói bảo hành chính hãng thêm 6 tháng. Tổng thời gian bảo hành lên đến 18 tháng.","https://cdn.hstatic.net/products/1000096196/k_nh_m_t_coach_n__0hc8418u__1__5bcfea97c06043abaed625d8dc2d6d75_master.jpg","Nhựa","Mắt mèo"
"Kính mát","Coach Eyewear - Sunglasses - 0HC8429D","Coach","3,088,000VND","130","Mỹ","Coach là thương hiệu thời trang cao cấp đến từ Mỹ, nổi bật với phong cách thanh lịch, hiện đại và tính ứng dụng cao. Các thiết kế của Coach chú trọng vào chất liệu cao cấp, đường nét tinh tế và sự chỉn chu trong từng chi tiết. Mỗi sản phẩm Coach mang đến cảm giác sang trọng nhẹ nhàng, phù hợp với phong cách sống năng động và tự tin.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng + Shady tặng Gói bảo hành chính hãng thêm 6 tháng. Tổng thời gian bảo hành lên đến 18 tháng.","https://product.hstatic.net/1000096196/product/at_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_mat_meo__4__4f33535d09544629961550626f5d8d37_master.png","Nhựa","Mắt mèo"
"Kính mát","Exfash Eyewear - Sunglasses - EF23003","Exfash","820,000VND","145","Hàn Quốc","Exfash là thương hiệu thời trang mang tinh thần hiện đại, được tạo nên từ khát vọng tôn vinh phong cách và cá tính của người Việt. Mỗi thiết kế của Exfash là sự kết hợp giữa xu hướng quốc tế và dấu ấn bản địa, thể hiện sự sáng tạo và tinh tế trong từng chi tiết. Exfash không chỉ là trang phục, mà còn là tuyên ngôn phong cách dành cho những ai dám khác biệt và tự tin thể hiện bản thân.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://cdn.hstatic.net/products/1000096196/k_nh_m_t_exfash_nam_n__ef23003__4__4210fc1434044cce976edbbb1b86f94d_master.jpg","Kim loại","Vuông"
